wheel_1_Force_x,wheel_1_Force_y,wheel_1_Force_z,wheel_2_Force_x,wheel_2_Force_y,wheel_2_Force_z,wheel_3_Force_x,wheel_3_Force_y,wheel_3_Force_z,wheel_4_Force_x,wheel_4_Force_y,wheel_4_Force_z,,,
0.0,0.0,81.94251,0.0,0.0,201.74121,7.870972e-12,-1.5608196e-13,75.33817,0.0,0.0,205.6752
6.813819e-11,0.00024436583,80.14552,0.0,0.0,199.88075,9.156567e-13,-6.2302355e-13,71.718666,0.0,0.0,201.1388
0.0,0.0,121.68207,0.0,0.0,159.3834,9.876058e-13,-0.027243802,119.5574,0.0,0.0,156.88882
0.0,0.0,124.12037,0.0,0.0,175.75946,1.7214798e-12,8.916892e-13,115.071365,0.0,0.0,158.71367
0.0,0.0,80.121376,0.0,0.0,212.67822,4.293635e-12,-9.457918e-13,73.65432,0.0,0.0,210.66263
0.0,0.0,122.24138,0.0,0.0,171.49045,3.660365e-12,5.545425e-13,122.47957,0.0,0.0,157.25735
0.0,0.0,123.13453,0.0,0.0,157.17998,-2.2706218e-12,9.0341525e-13,121.06556,0.0,0.0,144.40814
0.0,0.0,120.66669,0.0,0.0,176.827,-5.58411e-13,-6.3016805e-14,124.20854,0.0,0.0,161.95808
0.0,0.0,130.40076,0.0,0.0,168.90225,1.0727701e-12,6.2609314e-13,124.937,0.0,0.0,169.00175
0.0,0.0,84.12033,0.0,0.0,205.76273,0.0,0.0,72.851845,0.0,0.0,226.95204
0.0,0.0,128.48944,0.0,0.0,166.4792,1.2102169e-12,-9.871053e-13,133.12512,0.0,0.0,165.98178
0.0,0.0,122.77884,0.0,0.0,163.15071,0.0,0.0,119.961914,0.0,0.00020017629,164.49379
0.0,0.0,84.072556,0.0,0.0,200.21451,-8.117351e-12,5.773103e-14,80.34747,0.0,0.0,200.01398
0.0,0.0,83.33592,0.0,0.0,200.41599,0.0,0.0,73.855194,0.0,0.0,210.85611
0.0,0.0,119.25165,0.0,0.0,150.01306,2.1831055e-12,1.6075797e-12,122.27978,0.0,0.0,130.74272
0.0,0.0,115.56016,0.0,0.0,164.34691,-9.053586e-13,-0.0065007787,121.267334,1.7923356e-11,-0.00037518764,141.69582
0.0,0.0,80.10118,0.0,0.0,220.15216,0.0,0.0,71.06142,0.0,0.0,223.51198
0.0,0.0,80.79765,0.0,0.0,204.58144,0.0,0.0,74.838326,0.0,0.0,202.84842
0.0,0.0,120.92354,0.0,0.0,135.12552,-7.678922e-13,-0.045654584,118.33449,0.0,0.0,130.63913
0.0,0.0,84.020454,0.0,0.0,200.79497,-4.941287e-13,-5.1348536e-13,63.660393,0.0,0.0,210.1336
0.0,0.0,123.10676,0.0,0.0,162.29474,-6.737884e-13,-0.12186278,125.80822,0.0,0.0,164.15408
0.0,0.0,83.69561,0.0,0.0,199.50102,2.1063897e-12,-1.2335187e-12,84.42813,0.0,0.0,193.06732
0.0,0.0,126.22047,0.0,0.0,166.34412,-0.00036686167,-3.5830462e-12,118.3663,0.0,0.0,160.50436
0.0,0.0,75.41869,0.0,0.0,211.23907,-2.7188064e-13,-1.1881263e-12,77.54361,0.0,0.0,201.16951
0.0,0.0,119.18598,0.0,0.0,161.27325,4.031963e-12,-0.041409206,121.87694,0.0,0.0,166.39862
0.0,0.0,128.29276,0.0,0.0,170.31488,-0.0002059183,-1.5430268e-12,121.808,0.0,0.0,166.65193
0.0,0.0,82.094185,0.0,0.0,204.59378,0.0,0.0,70.00571,0.0,0.0,216.7055
0.0,0.0,126.86273,0.0,0.0,170.15872,0.00029631704,1.3159629e-12,131.47768,0.0,0.0,165.74332
0.0,0.0,122.78279,0.0,0.0,162.01079,-1.0961516e-12,-0.1116111,110.439384,0.0,0.0,163.17415
0.0,0.0,115.87174,0.0,0.0,171.5169,-7.3608003e-13,-0.09605439,126.690254,0.0,0.0,159.84322
0.0,0.0,85.11367,0.0,0.0,202.09729,0.0,0.0,68.31558,0.0,0.0,218.80289
0.0,0.0,116.91796,0.0,0.0,175.936,3.3837232e-12,1.3471319e-12,123.38874,0.0,0.0,154.02502
0.0,0.0,123.76995,0.0,0.0,159.20639,-3.1510818e-13,8.418639e-14,121.53469,0.0,0.0,144.02808
0.0,0.0,125.15514,0.0,0.0,159.8541,-2.471428e-12,0.0049889064,116.8726,0.0,0.0,143.7904
0.0,0.0,127.79741,0.0,0.0,163.51666,1.6072923e-12,1.1417733e-12,126.70129,0.0,0.0,170.90125
0.0,0.0,84.859146,0.0,0.0,201.92068,0.0,0.0,84.04466,0.0,0.0,197.71759
0.0,0.0,123.66764,0.0,0.0,167.77283,-0.00010726505,3.1744632e-13,126.91272,0.0,0.0,166.2702
0.0,0.0,79.316696,0.0,0.0,206.87006,2.0339817e-11,-1.1770827e-11,76.09026,0.0,0.0,201.84866
0.0,0.0,127.158905,0.0,0.0,153.91348,2.6617035e-12,0.0122175,112.36284,-6.5681266e-13,0.0003250452,144.67998
0.0,0.0,124.064476,0.0,0.0,166.04034,2.1563185e-12,-0.077186145,126.089775,0.0,0.0,159.2621
-3.7422676e-11,-5.8551817e-05,91.216446,0.0,0.0,193.04651,7.410515e-12,-2.9529326e-12,74.37587,0.0,0.0,209.5301
4.0005343e-12,-0.00050031295,98.19533,-4.786916e-11,-8.581278e-05,183.339,0.0,0.0006607442,88.79323,0.0,0.0,209.97342
0.0,0.0,117.09204,0.0,0.0,145.98749,0.0011534034,-0.0011534024,115.35346,4.0557994e-11,0.00019985714,150.95857
0.0,0.0,89.56294,0.0,0.0,198.69757,0.0,0.0,68.23019,0.0,0.0,222.28998
0.0,0.0,126.4328,0.0,0.0,147.89613,-4.9133484e-12,0.008832194,127.93663,0.0,0.0,129.39867
0.0,0.0,123.04552,0.0,0.0,161.75691,0.0006364838,-7.802976e-13,122.13876,0.0,0.0,164.41653
0.0,0.0,125.81067,0.0,0.0,150.86905,-4.2923298e-13,-0.0007246307,115.81093,0.0,0.0,149.17322
0.0,0.0,130.89087,0.0,0.0,155.76988,6.1083495e-13,2.0797621e-13,123.928535,0.0,0.0,161.16133
0.0,0.0,128.62465,0.0,0.0,157.23978,-5.7381454e-13,-5.788527e-13,122.79555,0.0,0.0,163.13678
0.0,0.0,87.6004,0.0,0.0,200.08765,0.0,0.0,66.416275,0.0,0.0,219.8301
4.2228417e-12,0.00022769772,84.291145,0.0,0.0,195.96289,3.518918e-13,-9.05439e-13,76.81775,0.0,0.0,195.6852
0.0,0.0,124.18935,0.0,0.0,161.35469,2.3109297e-12,7.455372e-13,125.15216,0.0,0.0,155.01727
0.0,0.0,86.36532,0.0,0.0,201.12663,3.3423132e-12,-5.5840526e-13,69.633286,0.0,0.0,208.29985
0.0,0.0,84.27512,0.0,0.0,204.07137,0.0,0.0,69.204506,0.0,0.0,222.72523
0.0,0.0,123.67035,0.0,0.0,169.91394,-2.2577558e-12,-0.08966629,119.607025,0.0,0.0,170.31747
0.0,0.0,82.57781,0.0,0.0,201.01846,3.183957e-11,-7.902314e-12,80.752,0.0,0.0,196.02638
0.0,0.0,85.5149,0.0,0.0,198.99818,0.0,0.0,81.62004,0.0,0.0,198.1022
0.0,0.0,127.34142,0.0,0.0,164.82684,1.0908891e-12,6.10869e-13,130.00873,0.0,0.0,157.41449
0.0,0.0,121.663345,0.0,0.0,138.34554,-2.6774078e-12,0.010443207,121.728676,4.2962682e-13,-0.0001880115,137.83476
0.0,0.0,80.6897,0.0,0.0,203.1206,6.0701713e-12,2.1566579e-12,82.76683,0.0,0.0,194.14583
0.0,0.0,126.85742,0.0,0.0,137.62175,6.565022e-13,2.8826656e-13,115.833694,0.0,0.0,136.37183
0.0,0.0,79.61517,0.0,0.0,203.72845,-1.1967046e-11,2.5962739e-12,85.090866,0.0,0.0,185.78325
0.0,0.0,124.10132,0.0,0.0,142.95358,1.1256262e-12,2.6821397e-13,120.729935,0.0,0.0,137.31947
0.0,0.0,85.07645,0.0,0.0,198.52246,0.0,0.0,71.617165,0.0,0.0,210.18813
0.0,0.0,131.40707,0.0,0.0,159.44592,-6.0890637e-13,6.1091464e-13,122.79464,0.0,0.0,171.36987
0.0,0.0,80.91333,0.0,0.0,203.25476,0.0,0.0,74.57315,0.0,0.0,209.58482
0.0,0.0,83.22205,0.0,0.0,202.96481,0.0,0.0,72.1969,0.0,0.0,217.82373
0.0,0.0,127.34727,0.0,0.0,156.40312,-4.6196277e-13,0.011041826,120.04844,-1.2852481e-12,-6.8780064e-05,146.94963
0.0,0.0,122.7589,0.0,0.0,151.85197,0.000624382,0.0066010263,118.09117,0.0,0.0,141.15663
6.6782144e-12,9.033136e-05,83.39271,0.0,0.0,199.52472,8.1154755e-13,-7.891339e-13,81.93356,0.0,0.0,198.48955
0.0,0.0,81.95716,0.0,0.0,204.8269,5.32305e-13,-2.5999737e-13,71.30755,0.0,0.0,211.78215
0.0,0.0,89.92067,0.0,0.0,196.5635,0.0,0.0,67.01056,0.0,0.0,222.75769
0.0,0.0,118.17712,0.0,0.0,148.47568,-3.1097533e-12,-0.023472264,124.60755,0.0,0.0,124.87377
0.0,0.0,121.52488,0.0,0.0,149.04005,-3.5384315e-12,0.007516536,117.2632,0.0,0.0,143.14105
0.0,0.0,125.50012,0.0,0.0,151.58553,1.0249106e-12,1.0392013e-12,119.71861,0.0,0.0,145.81369
0.0,0.0,118.3378,0.0,0.0,140.88515,1.5930312e-12,5.924076e-13,122.1765,0.0,0.0,129.44395
0.0,0.0,83.02158,0.0,0.0,198.95172,3.4144673e-13,3.5318607e-13,74.33331,0.0,0.0,203.16507
0.0,0.0,128.92801,0.0,0.0,163.11394,-1.1835524e-12,-4.6767093e-13,126.36203,0.0,0.0,159.90356
0.0,0.0,84.76601,0.0,0.0,199.82033,0.0,0.0,78.63406,0.0,0.0,202.64359
0.0,0.0,82.80051,0.0,0.0,199.1618,1.938855e-11,-3.5737452e-12,78.330376,0.0,0.0,198.58444
0.0,0.0,125.13541,0.0,0.0,165.86562,-5.5442863e-13,7.0779255e-13,131.12166,0.0,0.0,153.9985
0.0,0.0,134.99216,0.0,0.0,147.87955,4.845325e-12,2.285318e-13,118.106606,0.0,0.0,169.51622
0.0,0.0,82.6727,0.0,0.0,201.60718,0.0,0.0,69.88506,0.0,0.0,215.77757
0.0,0.0,117.871315,0.0,0.0,179.31221,6.5852727e-13,5.7998354e-13,128.4728,0.0,0.0,156.53943
0.0,0.0,118.309586,0.0,0.0,162.58206,0.0,0.0,127.97919,0.0,0.0,151.28267
0.0,0.0,115.81864,0.0,0.0,155.66743,8.8963727e-13,0.003795931,121.60405,0.0,0.0,120.15931
0.0,0.0,85.64724,0.0,0.0,202.77692,0.0,0.0,68.1642,0.0,0.0,223.77756
0.0,0.0,82.1338,0.0,0.0,199.598,3.0376313e-12,-4.2912305e-13,81.024796,0.0,0.0,191.98566
0.0,0.0,83.5863,0.0,0.0,198.54561,1.2845019e-11,-4.1604117e-13,78.97584,0.0,0.0,202.4534
0.0,0.0,84.986336,0.0,0.0,194.4916,8.618406e-12,-5.0058993e-12,85.42877,0.0,0.0,191.13315
0.0,0.0,82.622025,0.0,0.0,197.20367,0.0,0.0,80.37812,0.0,0.0,193.05862
0.0,0.0,83.9202,0.0,0.0,204.3033,0.0,0.0,69.18501,0.0,0.0,222.71278
0.0,0.0,121.90907,0.0,0.0,183.18112,1.7718383e-12,7.91112e-13,124.234245,0.0,0.0,160.91324
0.0,0.0,117.52014,0.0,0.0,160.01097,-1.7385192e-12,0.008007452,119.602196,0.0,0.0,141.9911
0.0,0.0,116.634026,0.0,0.0,178.11774,1.3399071e-12,9.24131e-13,127.331055,0.0,0.0,156.72829
0.0,0.0,128.21,0.0,0.0,143.9895,-1.354708e-12,-0.027510075,113.829636,0.0,0.0,152.76462
0.0,0.0,84.63215,0.0,0.0,196.81845,1.4730999e-12,-5.618372e-13,77.055084,0.0,0.0,196.85568
0.0,0.0,127.11216,0.0,0.0,157.86577,1.1342995e-12,-0.112050034,122.0543,0.0,0.0,163.4631
0.0,0.0,125.901566,0.0,0.0,140.80252,2.4899622e-13,8.152837e-13,118.12236,0.0,0.0,129.88853
0.0,0.0,118.5878,0.0,0.0,145.38135,-5.1862776e-12,0.008029697,129.0468,0.0,0.0,114.62746
0.0,0.0,79.62814,0.0,0.0,211.5391,2.3832262e-12,-2.4661043e-13,72.90906,0.0,0.0,213.36057
0.0,0.0,80.86722,0.0,0.0,198.86673,1.5835652e-11,-1.6743194e-12,84.81625,0.0,0.0,188.2269
7.380834e-12,-1.8445038e-05,81.133644,0.0,0.0,206.19888,2.9472846e-12,-1.1798492e-12,76.47188,0.0,0.0,205.17204
7.444127e-12,0.00016451946,79.88589,0.0,0.0,208.6718,0.0,0.0,80.599594,0.0,0.0,211.25241
0.0,0.0,121.61151,0.0,0.0,164.05656,1.4031002e-12,4.944548e-13,124.09896,0.0,0.0,150.46793
0.0,0.0,123.64261,0.0,0.0,173.30533,-1.1716823e-12,1.0546434e-12,123.66559,0.0,0.0,170.60178
0.0,0.0,77.42405,0.0,0.0,202.88257,7.125735e-12,1.3331944e-12,88.32451,0.0,0.0,188.21443
-1.06849035e-11,-0.00050123286,85.76915,2.1793317e-11,-0.00021043101,199.18292,-0.0009430873,0.00094308646,76.98377,0.0,0.0,203.6037
0.0,0.0,122.525215,0.0,0.0,146.61913,1.1586332e-12,8.606732e-13,119.46245,0.0,0.0,132.41109
0.0,0.0,84.83672,0.0,0.0,198.68762,1.3612288e-11,-3.1219005e-12,72.82516,0.0,0.0,209.03903
0.0,0.0,77.90933,0.0,0.0,199.06973,2.618152e-11,-2.2842522e-12,88.08063,0.0,0.0,182.5812
0.0,0.0,123.689835,0.0,0.0,163.9837,1.1173648e-12,1.1567933e-12,126.306564,0.0,0.0,169.51958
0.0,0.0,80.88466,0.0,0.0,205.4638,0.0,0.0,75.70899,0.0,0.0,217.37852
0.0,0.0,81.459236,0.0,0.0,197.99187,2.5345243e-11,-3.8788963e-12,89.53281,0.0,0.0,187.92085
0.0,0.0,128.15746,0.0,0.0,147.13425,-2.3245616e-12,0.0029751211,117.887924,0.0,0.0,148.66086
0.0,0.0,124.51595,0.0,0.0,169.2204,3.5885058e-12,2.005761e-12,122.71386,0.0,0.0,153.784
0.0,0.0,82.99036,0.0,0.0,200.60583,0.0,0.0,69.05573,0.0,0.0,214.9341
-2.0062837e-11,-0.00056280306,82.682144,5.4187592e-11,-0.00040506246,203.28491,-0.0005718203,0.0005718198,85.48492,-7.3055815e-12,0.000800258,191.79994
0.0,0.0,121.34663,0.0,0.0,149.79636,1.6783413e-12,0.009746513,120.232895,-3.713528e-12,-0.00019842552,139.97961
0.0,0.0,113.402374,0.0,0.0,163.96515,-2.482356e-12,0.0017448649,125.487526,0.0,0.0,140.51947
0.0,0.0,83.367775,0.0,0.0,206.04001,0.0,0.0,67.72013,0.0,0.0,223.04669
4.0526568e-11,-0.00032918656,97.68172,-4.740128e-12,0.0002978616,185.61002,4.277288e-12,-1.5475838e-12,80.010254,0.0,0.0,198.94083
0.0,0.0,118.10157,0.0,0.0,149.69812,-2.0353786e-12,-0.070080325,123.13595,0.0,0.0,122.12868
0.0,0.0,123.74396,0.0,0.0,152.64725,7.5349183e-13,0.011430271,118.8792,-2.6427218e-11,0.00025644773,139.97514
0.0,0.0,131.45837,0.0,0.0,162.78947,2.741129e-12,1.2781886e-12,126.82608,0.0,0.0,172.55157
0.0,0.0,89.797676,0.0,0.0,194.13054,0.0,0.0,67.874466,0.0,0.0,217.6615
0.0,0.0,130.09244,0.0,0.0,167.4237,5.422561e-13,-8.554202e-15,126.45084,0.0,0.0,169.08002
-1.2083237e-11,-0.0008608012,117.46146,3.196223e-11,-0.00038105767,150.76425,3.2524233e-12,0.011743643,117.22144,-3.3785355e-12,0.0005250329,144.87395
0.0,0.0,124.66358,0.0,0.0,165.38931,1.7291252e-12,1.1052298e-12,132.57265,0.0,0.0,152.42944
0.0,0.0,118.657486,0.0,0.0,147.15752,1.651639e-11,0.0084659755,128.58678,0.0,0.00025226,152.12619
0.0,0.0,84.06066,0.0,0.0,204.77237,0.0,0.0,66.60388,0.0,0.0,223.32236
0.0,0.0,124.20796,0.0,0.0,143.97931,2.1235555e-12,3.1956935e-13,125.789375,0.0,0.0,129.66534
0.0,0.0,125.64637,0.0,0.0,166.27087,7.6935317e-13,6.3056597e-13,128.7603,0.0,0.0,162.7956
0.0,0.0,85.01603,0.0,0.0,200.1543,2.6542104e-12,-1.025317e-12,69.23604,0.0,0.0,213.9485
3.3143304e-12,-0.00021778047,83.94408,7.3153816e-11,0.00041957456,191.30865,4.3337027e-12,-2.2345367e-13,76.25039,0.0,0.0,189.09895
1.2838232e-11,4.7798174e-05,77.70097,0.0,0.0,214.11945,2.502126e-11,-4.0947094e-12,76.68576,0.0,0.0,214.09425
0.0,0.0,85.68297,0.0,0.0,199.16077,1.0013632e-11,-1.7451937e-12,84.062485,0.0,0.0,185.4383
0.0,0.0,80.85517,0.0,0.0,198.15016,0.0,0.0,72.527306,0.0,0.0,206.313
0.0,0.0,127.57019,0.0,0.0,163.93256,1.4148233e-12,6.8294697e-13,126.67035,0.0,0.0,154.4152
0.0,0.0,81.680695,0.0,0.0,203.43103,0.0,0.0,74.00937,0.0,0.0,214.67899
-6.3854417e-12,-0.000759683,106.58054,-3.962788e-11,-0.00040587943,178.53249,2.4159149e-11,0.011190064,110.016014,0.0,0.0015062712,171.44128
0.0,0.0,123.234695,0.0,0.0,159.69742,8.6302065e-13,9.775432e-14,122.221146,0.0,0.0,155.54118
0.0,0.0,84.993965,0.0,0.0,199.43062,0.0,0.0,67.302765,0.0,0.0,214.0055
3.851429e-12,-2.1019214e-06,78.587975,0.0,0.0,201.263,-1.1546264e-12,-3.643952e-13,71.931496,0.0,0.0,199.26318
0.0,0.0,134.40588,0.0,0.0,147.07776,1.8796906e-12,1.3034822e-12,115.07037,0.0,0.0,162.14949
0.0,0.0,118.08334,0.0,0.0,153.56447,6.2723725e-13,-1.162294e-12,124.35954,0.0,0.0,135.46141
3.9506107e-12,-0.00018085404,80.98117,3.54995e-11,0.0005624073,209.22977,5.2073295e-14,-5.419493e-14,70.82583,0.0,0.0,199.92044
0.0,0.0,120.04044,0.0,0.0,156.81339,2.2302748e-12,0.0010715406,117.65365,0.0,0.0,149.85782
0.0,0.0,127.84964,0.0,0.0,169.45615,2.202019e-12,1.5823925e-12,127.08237,0.0,0.0,169.44714
-5.587703e-12,-0.0007056814,103.46893,-1.3510874e-10,-0.00032698325,182.4686,-0.0007863604,0.0007863598,92.92871,0.0,0.0,177.62154
0.0,0.0,122.17113,0.0,0.0,154.80038,-1.7152922e-12,0.0071188165,120.04082,0.0,0.0,142.15417
-1.9257023e-11,-0.00041645876,91.593735,2.0316308e-11,4.6638612e-05,193.75003,5.880322e-12,-2.1273378e-12,73.17308,0.0,0.0,210.4257
0.0,0.0,121.784775,0.0,0.0,168.45793,-1.3235448e-12,-0.06009546,122.3586,0.0,0.0,175.02122
0.0,0.0,91.33287,0.0,0.0,197.4881,0.0,0.0,64.47877,0.0,0.0,230.06082
0.0,0.0,128.36392,0.0,0.0,163.83664,6.2083856e-13,3.7857225e-13,126.98717,0.0,0.0,160.32341
0.0,0.0,88.14064,0.0,0.0,194.19283,0.0,0.0,77.88674,0.0,0.0,201.99557
0.0,0.0,125.31897,0.0,0.0,167.08366,1.9981167e-12,3.3724873e-13,137.47523,0.0,0.0,154.88605
1.23602534e-11,9.1575355e-05,79.62564,0.0,0.0,201.17006,2.7293434e-12,-9.521392e-13,81.624306,0.0,0.0,198.06729
3.947533e-11,-0.00057006004,103.717316,-9.130267e-11,-0.000114416194,185.99388,0.0,0.00082899653,91.69093,0.0,0.0,204.58968
0.0,0.0,87.50222,0.0,0.0,202.30376,0.0,0.0,67.82214,0.0,0.0,224.67393
0.0,0.0,83.90828,0.0,0.0,196.4722,2.6029305e-12,-7.1890974e-13,70.41546,0.0,0.0,203.3522
0.0,0.0,133.59059,0.0,0.0,159.97714,4.0476344e-13,8.830867e-14,116.92132,0.0,0.0,172.24399
-2.9854792e-11,-0.00068805885,105.86711,-1.8767771e-13,-0.00025974805,168.89719,-0.0007019725,0.0007019719,77.7934,0.0,0.0,204.59343
0.0,0.0,85.54927,0.0,0.0,198.13078,0.0,0.0,78.96266,0.0,0.0,200.9153
0.0,0.0,79.21125,0.0,0.0,204.56412,0.0,0.0,70.1535,0.0,0.0,215.34274
0.0,0.0,126.00376,0.0,0.0,139.24269,5.2661754e-13,0.0054486543,112.11861,0.0,0.0,149.46123
0.0,0.0,113.13514,0.0,0.0,150.5445,-5.256911e-12,-0.032560624,126.99517,0.0,0.0,126.32095
4.7976376e-11,-0.00028734907,81.08398,6.3118635e-11,0.0003098764,201.49213,3.6351265e-12,-2.039015e-15,70.275406,0.0,0.0,205.41388
0.0,0.0,80.607895,0.0,0.0,214.2374,2.6573967e-11,-2.8211942e-12,67.10402,0.0,0.0,225.94759
0.0,0.0,126.88625,0.0,0.0,163.08234,3.7798806e-13,1.3694449e-12,126.56941,0.0,0.0,171.02411
0.0,0.0,83.339264,0.0,0.0,198.8211,0.0,0.0,68.64944,0.0,0.0,210.57162
0.0,0.0,89.22642,0.0,0.0,200.22803,0.0,0.0,67.0675,0.0,0.0,223.75136
2.5706888e-11,-3.0973184e-05,77.20344,0.0,0.0,216.70412,3.7392836e-12,-1.0311362e-13,73.6853,0.0,0.0,207.51285
0.0,0.0,123.039536,0.0,0.0,163.07071,-1.4611715e-12,-1.5414808e-12,121.91642,0.0,0.0,156.18997
0.0,0.0,123.17222,0.0,0.0,162.29355,-2.4058065e-12,-0.08158609,123.32994,0.0,0.0,147.819
-5.4414303e-12,0.0002465912,88.22746,0.0,0.0,201.55685,-0.00777439,0.0077743833,76.08823,0.0,0.0,219.72694
0.0,0.0,83.9043,0.0,0.0,197.50613,3.1009104e-12,-2.1172072e-13,72.321335,0.0,0.0,206.17242
0.0,0.0,83.05884,0.0,0.0,200.85059,6.7067484e-12,1.2808265e-12,78.58823,0.0,0.0,200.98634
0.0,0.0,76.26296,0.0,0.0,200.80188,0.0,0.0,81.812584,0.0,0.0,203.85556
0.0,0.0,129.58566,0.0,0.0,148.95174,5.6161597e-13,5.9331717e-13,114.80874,0.0,0.0,147.91972
0.0,0.0,125.83046,0.0,0.0,169.52762,1.5524527e-13,5.32791e-13,117.14226,0.0,0.0,156.97359
0.0,0.0,126.86661,0.0,0.0,159.00668,1.1423447e-12,5.918804e-13,121.41125,0.0,0.0,148.13474
0.0,0.0,122.60357,0.0,0.0,170.76877,-6.7865104e-13,2.8034733e-13,119.753265,0.0,0.0,165.40215
0.0,0.0,86.567184,0.0,0.0,201.98419,0.0,0.0,73.25569,0.0,0.0,219.61566
1.1463244e-11,-0.0003402881,82.616684,3.42066e-11,0.00019474573,220.64394,2.037116e-11,-3.89469e-12,75.79631,0.0,0.0,216.23672
0.0,0.0,79.99751,0.0,0.0,197.12599,3.938138e-12,-2.6160777e-12,85.99578,0.0,0.0,192.62167
0.0,0.0,79.88016,0.0,0.0,206.5049,-3.7324243e-13,-1.306926e-12,71.948586,0.0,0.0,209.19238
0.0,0.0,84.14752,0.0,0.0,197.26753,1.1997056e-12,-1.0219676e-12,74.620605,0.0,0.0,204.29826
0.0,0.0,131.53297,0.0,0.0,161.12001,4.5406122e-12,1.5558906e-12,125.91388,0.0,0.0,163.74237
0.0,0.0,122.57964,0.0,0.0,171.7078,1.3224225e-13,1.3027871e-13,119.5455,0.0,0.0,159.92365
0.0,0.0,85.5207,0.0,0.0,192.535,5.222847e-12,-1.2813305e-12,77.956215,0.0,0.0,191.44763
0.0,0.0,129.61775,0.0,0.0,157.11641,3.7225782e-12,6.390469e-13,117.387,0.0,0.0,162.10376
0.0,0.0,82.53518,0.0,0.0,199.86366,6.975554e-12,-1.4655564e-12,83.08475,0.0,0.0,192.72089
-3.1263886e-13,3.3429744e-05,86.200035,0.0,0.0,188.68689,1.1454067e-12,1.2743561e-14,80.44867,0.0,0.0,189.0582
0.0,0.0,122.53884,0.0,0.0,147.84628,8.9369213e-13,2.2052721e-14,124.04487,0.0,0.0,131.16278
0.0,0.0,124.04308,0.0,0.0,147.23595,-3.989016e-12,0.0049407245,117.075966,0.0,0.0,146.65533
0.0,0.0,122.237274,0.0,0.0,146.43419,7.711303e-14,0.0007821041,123.61954,0.0,0.0,131.86494
-6.588744e-11,8.167623e-05,79.318886,0.0,0.0,203.0812,-1.287853e-13,-2.2560868e-12,80.913895,0.0,0.0,198.98756
0.0,0.0,125.1788,0.0,0.0,171.91144,1.4765917e-12,-2.3044e-13,126.39743,0.0,0.0,161.97693
0.0,0.0,121.96507,0.0,0.0,145.23853,-1.0896425e-12,2.938818e-13,125.62279,0.0,0.0,132.31564
0.0,0.0,80.46207,0.0,0.0,202.44865,5.3592726e-13,-1.6499074e-12,73.92296,0.0,0.0,207.5448
0.0,0.0,119.80645,0.0,0.0,158.96034,-4.1357148e-12,-0.042540334,122.22896,0.0,0.0,139.167
0.0,0.0,116.54082,0.0,0.0,149.2872,1.0632645e-13,-0.04796353,126.528946,0.0,0.0,129.24345
0.0,0.0,79.007996,0.0,0.0,204.43341,1.6251871e-11,-5.5583836e-12,72.763664,0.0,0.0,207.37679
0.0,0.0,82.02694,0.0,0.0,205.7948,-1.5351136e-14,-7.092666e-13,73.3491,0.0,0.0,202.74889
0.0,0.0,82.833084,0.0,0.0,199.67294,0.0,0.0,71.00124,0.0,0.0,207.9122
0.0,0.0,136.09521,0.0,0.0,145.62971,2.5524183e-11,0.0029516362,121.64837,0.0,0.0,157.12323
0.0,0.0,128.23167,0.0,0.0,150.85895,8.787751e-13,9.101644e-13,116.07393,0.0,0.0,149.00249
0.0,0.0,87.12226,0.0,0.0,199.04648,0.0,0.0,67.03303,0.0,0.0,221.19824
0.0,0.0,130.3977,0.0,0.0,143.62277,-2.9752896e-13,-0.04395032,110.73067,0.0,0.0,135.55536
0.0,0.0,128.8416,0.0,0.0,168.58337,-5.6504947e-13,-5.004351e-13,117.64362,0.0,0.0,169.37874
0.0,0.0,114.19834,0.0,0.0,157.47813,1.4362298e-12,0.010351022,131.63861,1.1681406e-11,0.00011531629,124.97217
0.0,0.0,127.286804,0.0,0.0,156.9652,-5.2647215e-13,0.004408607,122.889244,0.0,0.0,141.57431
0.0,0.0,121.95978,0.0,0.0,164.84564,6.8763734e-13,1.10544264e-13,137.37701,0.0,0.0,160.3055
0.0,0.0,80.64592,0.0,0.0,199.21173,-6.9518688e-12,5.243331e-12,86.108055,0.0,0.0,191.53699
0.0,0.0,79.53908,0.0,0.0,203.70566,3.8112374e-11,-9.622218e-12,80.504166,0.0,0.0,198.54083
0.0,0.0,122.67251,0.0,0.0,164.33826,-2.6593285e-12,0.0007074565,124.09432,0.0,0.0,136.51613
3.3526754e-11,-0.00023974874,75.01178,3.8518744e-11,0.00039030472,206.9911,2.2981554e-12,-2.4914788e-12,76.50578,0.0,0.0,205.89232
0.0,0.0,84.318085,0.0,0.0,199.522,0.0,0.0,77.08644,0.0,0.0,209.25961
0.0,0.0,81.12138,0.0,0.0,202.02834,0.0,0.0,86.93238,0.0,0.0,190.43817
0.0,0.0,129.1371,0.0,0.0,145.57748,3.657337e-12,-0.00085215847,116.73435,0.0,0.0,147.78061
0.0,0.0,129.73424,0.0,0.0,166.45789,9.132029e-13,1.26701e-13,123.474655,0.0,0.0,165.46968
0.0,0.0,81.672,0.0,0.0,203.6463,0.0,0.0,78.183495,0.0,0.0,212.53989
0.0,0.0,125.178085,0.0,0.0,154.04285,2.2129824e-12,-0.03533117,126.3667,0.0,0.0,144.91354
0.0,0.0,120.720795,0.0,0.0,145.31842,1.8427681e-12,0.0100835115,125.46372,1.239935e-12,0.00012196753,132.18054
